,portfolio_gross_ret,portfolio_turnover,portfolio_net_ret,capital_clp,benchmark_ret,benchmark_capital_clp
2022-08-23,-0.0023120766099319233,0.0,-0.0023120766099319233,11660571.559555558,0.0071057392251810845,21215409.152643614
2022-08-24,-0.005950591549525974,0.0,-0.005950591549525974,11591184.260970626,-0.02271561189990591,20733488.15203445
2022-08-25,0.006864071675301631,0.0,0.006864071675301631,11670746.980539557,0.026434715469984302,21281572.012033768
2022-08-26,-0.019459994092004627,0.0,-0.019459994092004627,11443634.313248975,-0.036103030632097896,20513242.76578412
2022-08-29,-0.004726402760844927,0.0,-0.004726402760844927,11389547.088436736,-0.011653866748509333,20274184.168011848
2022-08-30,-0.006876866976077678,0.0,-0.006876866976077678,11311222.688191783,-0.016452272184237247,19940627.77176636
2022-08-31,0.0009409011293385116,0.0,0.0009409011293385116,11321865.430393301,-0.0036679067158536744,19867487.40924396
2022-09-01,0.0023392053332869753,0.0,0.0023392053332869753,11348349.598390834,-0.005846533991922842,19751331.46877172
2022-09-02,-0.004215389328620212,0.0,-0.004215389328620212,11300511.886596328,0.018826117077478142,20123172.34743889
2022-09-06,-0.007243981591683324,0.0,-0.007243981591683324,11218651.186513225,-0.021433175830462715,19691868.85624953
2022-09-07,0.00996749489037363,0.0,0.00996749489037363,11330473.03489168,0.012338186631565096,19934830.80932224
2022-09-08,-0.0014754638791540597,0.0,-0.0014754638791540597,11313755.331194967,0.005578413573785889,20046035.540100094
2022-09-09,0.005941058946726851,0.0,0.005941058946726851,11380971.018526442,0.0018548079138546389,20083217.085461285
2022-09-12,0.01156329563200722,0.0,0.01156329563200722,11512572.55099297,0.03414656505552412,20768989.9641942
2022-09-13,-0.018684989427768382,0.3,-0.01913498942776838,11292279.596943302,-0.041968319271506724,19897350.36243018
2022-09-14,0.019699500839799988,0.0,0.019699500839799988,11514731.868346544,0.024801348156326442,20390831.476157222
2022-09-15,-0.011949769001226906,0.3,-0.012399769001226907,11371951.853067981,-0.014407991131520581,20097040.557084415
2022-09-16,-0.0007649566934637585,0.0,-0.0007649566934637585,11363252.802380228,0.006585142517470232,20229382.433332197
2022-09-19,0.0018843654762586758,0.0,0.0018843654762586758,11384665.32365903,0.003280574881944787,20295746.437220242
2022-09-20,-0.002246090624167962,0.0,-0.002246090624167962,11359094.333616272,-0.01837239783549417,19922864.90930732
2022-09-21,-0.00208790070922652,0.0,-0.00208790070922652,11335377.672500944,-0.0006799473046771201,19909318.41101079
2022-09-22,-0.002529490759742925,0.0,-0.002529490759742925,11306704.939420156,-0.0033831629770595287,19841961.94206417
2022-09-23,-0.002325043522280423,0.0,-0.002325043522280423,11280416.35834242,-0.019261912043274786,19459767.816370122
2022-09-26,0.006879511306141661,0.0,0.006879511306141661,11358020.110217623,0.008167098853796628,19618697.663798343
2022-09-27,0.007378515421701492,0.0,0.007378515421701492,11441825.43676086,0.025313403190591676,20115313.66783639
2022-09-28,0.0032421748593525865,0.3,0.0027921748593525866,11473773.014090484,0.01193855466378917,20355461.43963912
2022-09-29,-0.03049238793539616,0.0,-0.03049238793539616,11123910.276262157,-0.03492539313172939,19644538.946481965
2022-09-30,-0.0010970624277080619,0.3,-0.0015470624277080618,11106700.892624555,-0.002048589634160458,19604295.347628344
2022-10-03,0.008395897399932606,0.0,0.008395897399932606,11199951.613770768,0.025056356630269394,20095507.56334365
2022-10-04,0.0006211297277511462,0.0,0.0006211297277511462,11206908.236667456,-0.0009935589518503818,20075541.491912115
