name,total_return,cagr,sharpe,max_drawdown,ann_vol,fitness
MFP3_v16_ROBUST,0.5327758726995742,0.04503892903326512,0.469070571400504,-0.1899409757138224,0.10588227985082578,0.5320804926313704
BENCHMARK_30_30_30_CLP,3.200985507919736,0.15957764859465584,0.7698123229783191,-0.23058355622959703,0.22547142631471362,1.7402779392009886
