final_capital_clp,max_drawdown
15012183.95626303,-0.1611993683493994
15139853.653601125,-0.12243126442113283
14015025.764960106,-0.1816764120615163
17309455.035963785,-0.11478560587802311
12492863.499714347,-0.16051339036128454
11729684.333515897,-0.19328281603948572
12177863.658541571,-0.13779702502969993
22493133.559730597,-0.11706033386156012
18384354.11601908,-0.13576659260330182
15130451.941144453,-0.20225932285188164
11512964.13550927,-0.21952189350268458
16686875.01750423,-0.10670628199449794
13482353.16900954,-0.2001989109490373
13509283.334326701,-0.2556794220479811
12729186.767852059,-0.15551411573402862
15188244.358287802,-0.12385107347702806
22088432.688292686,-0.06958528787170382
20947711.416974794,-0.12924716521191837
11530519.62505618,-0.20350407155921446
12959640.848424204,-0.1916738630674769
14710152.381675482,-0.1924729692939975
12947890.437964503,-0.17920656845092142
21978683.864474773,-0.17430786628750428
15841792.102652583,-0.13504689911541912
23295113.035406817,-0.0851671702401694
14479185.260270134,-0.12462459283039762
21475969.01049554,-0.08341882710898829
18088864.708657857,-0.07582382073123084
18884981.034245472,-0.11883461165345477
12340021.51955147,-0.17941552166068697
20567533.932267644,-0.10897358138574198
18765999.85500529,-0.09570485280411545
11810948.021807443,-0.20159997433734178
15838506.501251169,-0.20277626484305533
17332552.36964174,-0.11152775504489354
11201028.361137282,-0.19433282299985333
11669542.290421285,-0.13220434162947226
18151524.75188685,-0.07503541612532849
19997255.58258468,-0.08712547085959865
18278598.318650786,-0.10938174594516892
17123833.462703247,-0.1482512994208507
17368608.854843937,-0.09068490644532745
20438471.54491784,-0.0755381904679382
15933696.825501958,-0.10001796746375236
18391041.44521109,-0.12074276818779173
12863768.75973747,-0.16888294452343466
14408249.910327477,-0.09171819209415255
18438806.751653206,-0.13633205022492856
17246329.74907678,-0.08575685328385785
18831328.017933436,-0.2046745629000194
14323811.46683581,-0.3276609456263392
13151274.832607776,-0.13607522495025048
17431084.338060256,-0.10410442602917092
14269193.791883493,-0.15889976513984472
16943525.731076933,-0.08106397882400362
15369222.063145127,-0.08707333616410395
18266204.415365513,-0.09674182417600274
14430174.950876573,-0.2041174065481287
30536332.28751234,-0.06462909194151167
16731214.690681217,-0.20423921676824164
