name,total_return,sharpe,max_drawdown,ann_vol,fitness
MFP3_v15_TIME_MACHINE,0.7530559557532264,0.44756671393896297,-0.22335062803529937,0.15701226006917968,0.7124193777979264
BENCHMARK_30_30_30_CLP,3.185744622969813,0.7681322336550228,-0.23058355850788637,0.22547815467333282,2.2457127658859863
SELECTED_QQQ,1.7911575627856857,0.5513533017475951,-0.5215932264631098,0.24801630015907294,1.186135469908883
SELECTED_ECH,0.22841007304735683,0.2065990058388519,-0.4806541463764684,0.2043003952714023,0.08047696917429614
SELECTED_CPER,0.3532121312254395,0.2534028793307962,-0.28566787927619774,0.21819801956543342,0.28717500530541706
