Date,portfolio_ret_net,capital_clp,benchmark_30_30_30_ret,benchmark_capital_clp
2017-05-16,-0.0004082502276705591,10436065.807495384,-0.0001310049957124026,11300107.270972144
2017-05-17,-0.008865671465134867,10343543.076657603,-0.015642475146749636,11123345.623830356
2017-05-18,-0.00045,10338888.482273107,-0.024852168244870278,10846906.366941083
2017-05-19,0.010772629822368618,10450265.500667386,0.04155418960476134,11297640.770738045
2017-05-22,0.0007687522266457414,10458299.165540064,-0.0028462997296228474,11265484.298866916
2017-05-23,0.0012911010414520029,10471801.88648451,0.0020547786063849992,11288632.374994794
2017-05-24,0.003313570094561413,10506500.936051738,0.010839006088032808,11410989.930032926
2017-05-25,-0.003559841841486222,10469099.454411965,-0.014159534662574347,11249415.622584337
2017-05-26,0.00019540963173894088,10471145.217280991,-0.0037224725913037604,11207539.981261084
2017-05-30,0.0006960608367969634,10478433.771383153,0.000260522911575245,11210459.802208599
2017-05-31,0.005927282933225375,10540542.413043203,0.017725554320559934,11409171.416391099
2017-06-01,-0.00487427265335425,10489164.935407786,-0.0118389773447245,11274098.494470365
2017-06-02,0.0085365430032867,10578706.14294746,0.016909383262183917,11464736.546848975
2017-06-05,-0.0010448620664004094,10567652.854187097,-0.004662340333600734,11411284.043232495
2017-06-06,-0.0016827718502190002,10549869.905441185,-0.0020583617145650936,11387795.493043877
2017-06-07,0.0011309449236244218,10561801.227255642,0.001983431804236135,11410382.408804918
2017-06-08,0.0005383189591483539,10567486.84509903,0.003746963153927607,11453136.691262932
2017-06-09,-0.012297118676068563,10437537.205257054,-0.01798228824172319,11247183.086008787
2017-06-12,0.00015059540592882764,10439109.050409378,0.003175975566977751,11282903.864687277
2017-06-13,0.0,10439109.050409378,0.0009334358510085352,11293435.731658058
2017-06-14,0.0,10439109.050409378,-0.002663679768834015,11263353.635379015
2017-06-15,0.0,10439109.050409378,-0.007788750677722544,11175626.182118028
2017-06-16,-0.00045,10434411.451336697,0.0044655273885323195,11225531.246918274
2017-06-19,0.004787187265660298,10484362.932961194,0.007218843872312053,11306566.604373539
2017-06-20,-0.006207688549340606,10419279.273235118,-0.018462232672462605,11097822.140996898
2017-06-21,0.005714780122551571,10478823.163317118,0.01015001646824698,11210465.218489693
2017-06-22,-0.00045,10474107.692893624,0.003745024648642081,11252448.687055683
2017-06-23,-0.00020449626578778428,10471965.776982967,0.003211060874010285,11288580.984771498
2017-06-26,-0.00045,10467253.392383326,-0.017589268039396498,11090023.108045917
2017-06-27,-0.0008814550565007068,10458026.978952937,0.007645207575524626,11174808.636724293
2017-06-28,0.0,10458026.978952937,-0.016537568382246823,10990004.474735944
2017-06-29,0.0,10458026.978952937,0.019513962524287477,11204463.010197693
2017-06-30,0.0,10458026.978952937,0.006906055153008306,11281841.64970596
2017-07-03,0.0,10458026.978952937,-0.006663701682728373,11206662.82252054
2017-07-05,0.0,10458026.978952937,-0.011040123473264229,11082939.881236672
2017-07-06,0.0,10458026.978952937,0.01709617161493602,11272415.723444313
2017-07-07,0.0,10458026.978952937,0.003905726574958901,11316442.697099354
2017-07-10,0.0,10458026.978952937,0.00503540189282683,11373425.534076396
2017-07-11,-0.00045,10453320.866812408,0.0009132790239202881,11383812.645046787
2017-07-12,0.003332213214124935,10488153.56073629,0.007260977732682217,11466470.255175497
2017-07-13,-0.00096389688650238,10478044.062173937,-0.0014792856124159147,11449508.07070182
2017-07-14,0.001996382596475854,10498962.246984769,0.003782383824855762,11492814.504831001
2017-07-17,-0.0019388661435298382,10478606.164541893,0.005013017860097035,11550428.189206503
2017-07-18,0.0032452911350862477,10512612.29223574,0.008752001966345402,11651517.55943057
2017-07-19,-0.0005261016200915902,10507081.589877399,-0.004214363831497791,11602413.825246044
2017-07-20,-0.00038413698547324905,10503045.431229342,-0.003666210661789348,11559876.931977436
2017-07-21,-0.0006299069003006475,10496429.49043804,-0.0035821212533147405,11518468.051133696
2017-07-24,0.0008192957938625067,10505029.170970129,-0.0005513306606202306,11512117.566533733
2017-07-25,-0.0003989584015586578,10500838.10132375,0.015001061772137624,11684811.553277416
2017-07-26,-0.0003973664652230198,10496665.420405548,0.006495107948650469,11760705.66567559
2017-07-27,-0.00045,10491941.920966368,-0.011951891996649967,11620142.981755046
2017-07-28,0.001767906084231447,10510490.688923849,0.00757504533367348,11708166.091625607
2017-07-31,-0.00045,10505760.968113832,0.005422429630968216,11771652.798365135
2017-08-01,-0.0012422056309633334,10492710.652681688,-0.0062195075716445225,11698438.914654935
2017-08-02,0.0028078939528409564,10522173.071472261,0.007699430163362674,11788510.228098683
2017-08-03,-0.0025391931806985845,10495455.241363047,-0.005316362275253716,11725838.237040577
2017-08-04,-0.0005189691201610835,10490008.424190748,-0.0016037930467220018,11707032.419209024
2017-08-07,0.0029719658709816076,10521184.371213755,0.008955140163552144,11811870.535422292
2017-08-08,-0.00010439680064252554,10520085.99322643,0.0036410843427199134,11854878.552287051
2017-08-09,-0.00399266330464938,10478082.831919517,-0.015152851633181285,11675243.336454863
2017-08-10,-0.004911069785677752,10426624.235911848,-0.0032303025530351355,11637528.768097807
2017-08-11,0.0,10426624.235911848,0.0028019859820477056,11670136.960571693
2017-08-14,0.0,10426624.235911848,0.0025594795131212208,11700006.437037596
2017-08-15,0.0,10426624.235911848,0.0027583614198211535,11732279.283405181
2017-08-16,0.0,10426624.235911848,-0.0024426232347807943,11703621.745430596
2017-08-17,0.0,10426624.235911848,-0.005777393411064568,11636005.318272956
2017-08-18,0.0,10426624.235911848,0.0072961246690871565,11720903.063725237
2017-08-21,0.0,10426624.235911848,0.0064779208330876465,11796830.145864343
2017-08-22,0.0,10426624.235911848,0.0019476387913083815,11819806.109870905
2017-08-23,0.0,10426624.235911848,-0.0034338351196845805,11779218.844542969
2017-08-24,0.0,10426624.235911848,0.0069148796533322395,11860670.725263247
2017-08-25,0.0,10426624.235911848,-0.0018566436371971417,11838649.686428295
2017-08-28,0.0,10426624.235911848,-0.00047438721697252734,11833033.582350839
2017-08-29,0.0,10426624.235911848,-0.0017988218627967736,11811748.062839698
2017-08-30,0.0,10426624.235911848,-0.00763911361458579,11721516.777400803
2017-08-31,0.0,10426624.235911848,0.01575968110668491,11906244.143899295
2017-09-01,0.0,10426624.235911848,-0.005734915322277967,11837962.841927664
2017-09-05,0.0,10426624.235911848,-0.0036856714774804455,11794331.9999297
2017-09-06,0.0,10426624.235911848,0.00010120288441186611,11795525.620347802
2017-09-07,0.0,10426624.235911848,-0.004435344001827002,11743208.406539196
2017-09-08,0.0,10426624.235911848,-0.0211562153923859,11494766.560092777
2017-09-11,0.0,10426624.235911848,0.018700080690748088,11709719.622287825
2017-09-12,0.0,10426624.235911848,0.001225855854572877,11724074.050642213
2017-09-13,0.0,10426624.235911848,-0.009705437718333475,11610286.780138575
2017-09-14,0.0,10426624.235911848,0.004368073107650671,11661001.361595012
2017-09-15,-0.00045,10421932.255005687,-0.0006529790759672081,11653386.971701065
2017-09-18,0.0015214673506327657,10437788.884662185,0.0015059494091383407,11670936.382925559
2017-09-19,-0.004961361426845645,10386003.241508264,-0.012504473951693906,11524997.462933388
2017-09-20,0.0045708853616377,10433476.471690796,0.015951854964334246,11708842.55092642
2017-09-21,-0.004645079769298904,10385012.14120869,-0.008411032108058459,11610359.100282377
2017-09-22,-0.00045,10380338.885745145,0.00418973359227146,11659003.411823163
2017-09-25,0.00026041767385500677,10383042.1094516,-0.004767445117967805,11603419.752927098
2017-09-26,-0.0001465448071436226,10381520.528548105,0.0003699718677167564,11607712.69180499
2017-09-27,0.0024305498254313333,10406753.33145648,0.011926301389900897,11746149.771814832
2017-09-28,0.0,10406753.33145648,-0.014952823465435139,11570511.667878324
2017-09-29,0.0,10406753.33145648,0.023801822244406676,11845910.929874
2017-10-02,-0.00045,10402070.292457324,0.0070802292242169605,11929782.694627164
2017-10-03,-1.9220171822398322e-05,10401870.362878993,0.004984213663859248,11989243.280540595
2017-10-04,-0.004610330105193572,10353914.306794692,-0.011997398987847817,11845403.545341577
2017-10-05,0.004133226265387674,10396709.37735711,0.017653241375773242,12054513.313320933
2017-10-06,-0.00045,10392030.8581373,-0.003220104577962968,12015696.519815592
2017-10-09,0.0018492475160966082,10411248.295388909,0.004699575721433469,12072165.195456231
2017-10-10,-0.004891511162238937,10360321.558139171,-0.009550189342234172,11956873.732068893
2017-10-11,0.004319620729385676,10405074.21790481,0.015634501675199617,12143813.494463073
2017-10-12,-0.0019276926845277708,10385016.432452988,-0.003218739661531588,12104725.720326202
2017-10-13,0.00014696103881675082,10386542.62525603,-1.261833187981014e-05,12104572.978879748
2017-10-16,0.00045259708631122385,10391243.544185067,0.012718457351236001,12258524.474066554
2017-10-17,-0.0015945078886154818,10374674.62438134,-0.010408724085098919,12130928.87512556
2017-10-18,0.0008484661831006823,10383477.184960801,0.00036836127990407257,12135397.43961243
2017-10-19,0.0005755847676520709,10389453.756263727,0.0034243447047711097,12176953.223575057
2017-10-20,0.0008090494943822302,10397859.338572139,-0.001251751794130118,12161710.70053041
2017-10-23,-0.0003346661439910581,10394379.527081538,0.004869867260423766,12220936.617301667
2017-10-24,0.002899918324572126,10424522.37874468,0.008655152340372596,12326710.685466452
2017-10-25,-0.0016072495681970778,10407767.56965278,-0.005498652917169777,12258930.381796703
2017-10-26,-0.0023757739236883067,10383041.066856993,-0.006727423480894523,12176459.365695551
2017-10-27,0.011338097862228525,10500765.002580557,0.01243322677451002,12327852.04629985
2017-10-30,0.0009115052338162233,10510336.504839484,0.0034900739521983807,12370877.161613196
2017-10-31,-0.005455073350548734,10453001.848266635,-0.0198405710532933,12125431.894296646
2017-11-01,0.0019102005334242554,10472969.177973077,0.009547061605528873,12241194.139585141
2017-11-02,0.003939775461151584,10514230.324945852,0.01187149441591171,12386515.407457316
2017-11-03,-0.0030569743121894644,10482088.59293005,-0.019690820278376986,12142614.758693729
2017-11-06,0.0067512532244127675,10552855.82734165,0.02566708842543599,12454280.325421123
2017-11-07,-0.0005346920905195951,10547213.298798377,-0.0130790127614259,12291390.634110566
2017-11-08,0.0018755111981542338,10566994.715449596,0.005618071480221443,12360444.545284323
2017-11-09,-0.0027027097045647986,10538435.196284067,-0.008211513094638778,12258946.593045166
2017-11-10,-0.005995245357156531,10475254.69160185,-0.022372758150153202,11984680.145743323
2017-11-13,0.0062818526564556885,10541058.698113339,0.02069999085590697,12232762.915171178
2017-11-14,-0.0019916846434169465,10520064.23337895,-0.01433531911215109,12057402.35515891
2017-11-15,-0.00917734981628494,10423517.923819443,-0.026628148806460902,11736336.051026367
2017-11-16,0.0038336298150018155,10463477.832909405,0.01009340094278508,11854795.596388638
2017-11-17,0.007130376469344579,10538086.369036691,0.03146417928871677,12227797.0104645
2017-11-20,-0.001994888058835942,10517064.066376118,-0.023525255773955922,11940134.95824131
2017-11-21,0.008197176176817011,10603274.293391073,0.027631250798128094,12270055.821835972
2017-11-22,-0.0007190129069695739,10595650.402317986,-0.005535633063430334,12202133.295138482
2017-11-24,-0.004838218405170636,10544386.331526738,-0.017837603734336904,11984476.476706242
2017-11-27,0.005703778677885496,10604529.177455887,0.009744630332429404,12101260.76969944
2017-11-28,0.0025720735682773998,10631804.806657251,0.0021150026484750726,12126854.968277244
2017-11-29,-0.003657841275571083,10592915.352201644,-0.009032919256546267,12017314.066512948
2017-11-30,0.0039314782656399315,10634561.168678587,0.0059735333880362,12089099.893323781
2017-12-01,-0.008050576407417975,10548946.82143078,-0.0188790220102525,11860869.51035358
2017-12-04,0.0050741253809786,10602473.500239994,0.018857029848505902,12084530.280739551
2017-12-05,0.0002890665997455466,10605538.3212036,-0.019111674043172842,11853574.677049207
2017-12-06,0.003961018413033001,10647547.053774014,0.007982603146533283,11948197.059563885
2017-12-07,0.0009702818884384845,10657878.175836587,6.872105197460745e-05,11949018.152235018
2017-12-08,0.002154991632948944,10680845.814130504,0.008584829861999599,12051598.440089898
2017-12-11,0.0013575039030535806,10695345.1040111,0.0068918493137084084,12134656.240528323
2017-12-12,-0.004369880345578747,10648607.7256519,-0.009925972441021912,12014207.977103563
2017-12-13,0.005030229556632548,10702172.666970458,0.029518536346704777,12368849.811952565
2017-12-14,-0.003789222187216068,10661619.756849354,-0.009199654862743545,12255060.66263349
2017-12-15,-0.00016400719332970715,10659871.174516683,0.004987300969191566,12316180.338553743
2017-12-18,0.0016145877573401802,10677082.472009882,0.03185862859342112,12708556.953649322
2017-12-19,-0.008901571365994076,10582039.66040468,-0.02557126380362114,12383583.09122421
2017-12-20,-0.006214643035322231,10516276.061329644,-0.015883499298134207,12186888.457886364
2017-12-21,0.004816267997360962,10566925.265175238,0.014782978475262932,12367046.967639728
2017-12-22,0.0,10566925.265175238,0.007888399616353558,12464603.176194683
2017-12-26,-0.00045,10562170.148805909,-0.016612382984550523,12257536.414481292
2017-12-27,0.004855314460432475,10613452.806262955,0.01645043716092711,12459178.247015493
2017-12-28,0.0,10613452.806262955,0.003331478656435993,12500685.733422156
2017-12-29,0.0,10613452.806262955,-0.006404741994982676,12420622.066539226
2018-01-02,0.0,10613452.806262955,-0.0062432312944082574,12343077.25015739
2018-01-03,-0.00135,10599124.6449745,0.007623788847682622,12437178.264843225
2018-01-04,0.0024916873666911642,10625534.349950368,0.0024916873666911642,12468167.82480302
2018-01-05,0.0011557291498230263,10637814.589731049,0.0011557291498230263,12482577.649803031
2018-01-08,0.0015003621375030195,10653775.16396726,0.0015003621375030195,12501306.036687236
2018-01-09,-0.0026182062930364845,10625881.382788364,-0.0026182062930364845,12468575.038550807
2018-01-10,0.003186058689857729,10659736.064505396,0.003186058689857729,12508300.650402524
2018-01-11,0.005953115456648805,10723194.7040348,0.005953115456648805,12582764.008340845
2018-01-12,-0.0008993656094597013,10713550.631494451,-0.0008993656094597013,12571447.503119797
2018-01-16,-0.02966887080982117,10395691.681894163,-0.02966887080982117,12198466.851257285
2018-01-17,0.0314133758221022,10722255.451628206,0.0314133758221022,12581661.874909287
2018-01-18,0.0038661118190640555,10763708.890156772,0.0038661118190640555,12630303.986587344
2018-01-19,-0.0015975607263828294,10746513.21156364,-0.0015975607263828294,12610126.308976095
2018-01-22,0.008559503562316228,10838498.029680496,0.008559503562316228,12718062.730039034
2018-01-23,-0.013444967703590837,10692774.77371601,-0.013444967703590837,12547068.787381416
2018-01-24,0.01683448222925137,10872782.10062552,0.01683448222925137,12758292.193911785
2018-01-25,-0.009504276994480431,10769444.167840548,-0.009504276994480431,12637033.850924328
2018-01-26,0.002130641885899764,10792389.996672407,0.002130641885899764,12663958.844560642
2018-01-29,0.0010199979985933139,10803398.212869054,0.0010199979985933139,12676876.057236362
2018-01-30,-0.004476829022603645,10755033.246206937,-0.004476829022603645,12620123.850587377
2018-01-31,0.010432835803590067,10867238.742126768,0.010432835803590067,12751787.530541528
2018-02-01,-0.007221754165673688,10788758.215471443,-0.007221754165673688,12659697.255823053
2018-02-02,-0.02230138965771474,10548153.914585343,-0.02230138965771474,12377368.414372241
2018-02-05,-0.008901793421119865,10454256.427463528,-0.008901793421119865,12267187.637650406
2018-02-06,0.015379887245237311,10615041.712550715,0.015379887245237311,12455855.600333638
2018-02-07,-0.019760277863653343,10405285.538776442,-0.019760277863653343,12209724.432641504
2018-02-08,-0.026216715426886514,10132493.128870843,-0.026216715426886514,11889625.561750239
2018-02-09,0.00867541577797799,10220396.719631303,0.00867541577797799,11992773.006942898
2018-02-12,0.015014776270995723,10373853.689777387,0.015014776270995723,12172841.810510984
2018-02-13,-0.002755903844673702,10345264.346509648,-0.002755903844673702,12139294.628964791
2018-02-14,0.01736848784493625,10524945.944564654,0.01736848784493625,12350135.820174066
2018-02-15,0.005323299764908362,10580973.38683703,0.005323299764908362,12415879.295282187
2018-02-16,-0.005324590396778938,10524634.037552904,-0.005324590396778938,12349769.823618961
2018-02-20,-0.0004905131323687086,10519471.56634411,-0.0004905131323687086,12343712.099338746
2018-02-21,0.0004663312105293248,10524377.124253772,0.0004663312105293248,12349468.357544456
2018-02-22,0.005960432516849879,10587106.963884765,0.005960432516849879,12423076.530308573
2018-02-23,0.004232983050107897,10631922.008212568,0.004232983050107897,12475663.202691562
2018-02-26,-0.013703878440022497,10486223.441428224,-0.013703878440022497,12304698.230703214
2018-02-27,-0.005361843944409805,10429997.947769074,-0.005361843944409805,12238722.359007128
2018-02-28,-0.0039042316455029755,10389276.819718862,-0.0039042316455029755,12190939.551872566
2018-03-01,-0.004909007314896974,10338275.783814372,-0.004909007314896974,12131094.140436959
2018-03-02,0.006692258004605555,10407462.192682425,0.006692258004605555,12212278.552302921
2018-03-05,0.00538550415709258,10463511.623585897,0.00538550415709258,12278047.829213921
2018-03-06,0.0038784119318557185,10504093.431915924,0.0038784119318557185,12325667.15641464
2018-03-07,0.002318723927055166,10528449.52468853,0.002318723927055166,12354246.975767136
2018-03-08,7.609504851668718e-06,10528529.640976267,7.609504851668718e-06,12354340.985469436
2018-03-09,0.022178988109406637,10762041.774693014,0.022178988109406637,12628347.767285718
2018-03-12,-0.007436973259680201,10682004.75779506,-0.007436973259680201,12534431.082626471
2018-03-13,-0.0020560479288040715,10660042.044037322,-0.0020560479288040715,12508659.6915603
2018-03-14,0.002010692580966522,10681476.111488057,0.002010692580966522,12533810.760799956
2018-03-15,-0.00899787072794973,10585365.570253205,-0.00899787072794973,12421033.15184569
2018-03-16,0.0006582747208776275,10592333.64881935,0.0006582747208776275,12429209.603976734
2018-03-19,-0.007014764728935096,10518030.920342498,-0.007014764728935096,12342021.622838216
2018-03-20,-0.0020040011079234255,10496952.774724958,-0.0020040011079234255,12317288.197832033
2018-03-21,0.00636693900634745,10563786.232794143,0.00636693900634745,12395711.620511232
2018-03-22,-0.02666366120217266,10282117.015670745,-0.02666366120217266,12065196.565502085
2018-03-23,-0.0066297007279806355,10213949.657006769,-0.0066297007279806355,11985207.923048547
2018-03-26,0.01373550527147458,10354243.416363161,0.01373550527147458,12149830.809655298
2018-03-27,-0.016643546449192914,10181912.08511667,-0.016643546449192914,11947614.536224965
2018-03-28,0.0018868822508574354,10201124.154309867,0.0018868822508574354,11970158.278033454
2018-03-29,0.009608722743163977,10299143.927977223,0.009608722743163977,12085176.210118866
2018-04-02,-0.02407247097392289,10051218.084714737,-0.02407247097392289,11794256.156586038
2018-04-03,0.02524645745113363,10304975.734422551,0.02524645745113363,12092019.342811057
2018-04-04,-0.0010943332409472763,10293698.656929217,-0.0010943332409472763,12078786.644094042
2018-04-05,0.006577218267625562,10361402.559777007,0.006577218267625562,12158231.46026033
2018-04-06,-0.007912947144321846,10279413.32898045,-0.007912947144321846,12062024.017346857
2018-04-09,0.004674642968577359,10327465.916219866,0.004674642968577359,12118409.67310636
2018-04-10,0.01718746169885237,10504968.841101099,0.01718746169885237,12326694.375213876
2018-04-11,-0.007798168396741445,10423049.325075671,-0.007798168396741445,12230568.736700794
2018-04-12,-0.003812523130066658,10383311.208437996,-0.003812523130066658,12183939.410498252
2018-04-13,-0.0018762921059250813,10363829.08358424,-0.0018762921059250813,12161078.781163264
2018-04-16,0.0024407615340696354,10389124.718957124,0.0024407615340696354,12190761.074465116
2018-04-17,0.0064243424375616245,10455868.01377824,0.0064243424375616245,12269078.69818198
2018-04-18,0.012528042715828813,10586859.574885922,0.012528042715828813,12422786.240196668
2018-04-19,-0.008432145711082717,10497589.632327711,-0.008432145711082717,12318035.496481696
2018-04-20,-0.0028592650458275966,10467574.241226554,-0.0028592650458275966,12282814.968153344
2018-04-23,-0.0055928367763092065,10409030.807051476,-0.0055928367763092065,12214119.188882856
2018-04-24,0.007969713505831,10491987.800457045,0.007969713505831,12311462.219544325
2018-04-25,-0.010583125840521124,10380949.773247596,-0.010583125840521124,12181168.465594066
2018-04-26,0.015168180976086496,10538409.89811188,0.015168180976086496,12365934.633380393
2018-04-27,-0.0074640622895468245,10459750.550199596,-0.0074640622895468245,12273634.527008379
2018-04-30,-0.0014942865741073398,10444120.68538392,-0.0014942865741073398,12255294.199719172
2018-05-01,0.008376892680997339,10531609.963512765,0.008376892680997339,12357955.484004267
2018-05-02,-0.0015386256322759693,10515405.758473773,-0.0015386256322759693,12338941.216934051
