,portfolio_gross_ret,portfolio_turnover,portfolio_net_ret,capital_clp,benchmark_ret,benchmark_capital_clp
2019-02-19,0.0015137947196397013,0.0,0.0015137947196397013,11161353.904526798,0.006028951576309005,12785136.297103353
2019-02-20,-0.00281376564242183,0.0,-0.00281376564242183,11129948.47038733,-0.001419425522013562,12766988.74834082
2019-02-21,-0.0020377199407879895,0.0,-0.0020377199407879895,11107268.75244928,-0.0036323069658030557,12720615.126177894
2019-02-22,0.007729719124926782,0.0,0.007729719124926782,11193124.820150789,0.01306381148060529,12886794.844103618
2019-02-25,-0.0008419521651319569,0.00010340578104186815,-0.0008421072738035197,11183699.00832315,-0.0023776970748658143,12856153.949698396
2019-02-26,-0.0020219195160374086,0.0,-0.0020219195160374086,11161086.469036732,-0.002702038727617662,12821416.123838097
2019-02-27,-0.006287219851218663,0.0,-0.006287219851218663,11090914.264627436,-0.007027491370454996,12731313.732670812
2019-02-28,-0.006180259049267153,0.0,-0.006180259049267153,11022369.541378828,-0.009216957787150015,12613969.751421822
2019-03-01,0.006062699036725233,0.0,0.006062699036725233,11089194.850579774,0.006772388512337168,12699396.45526132
2019-03-04,0.0021419668408811884,0.015414605593714336,0.0021188449324906168,11112691.134894326,0.0031335483365260595,12739190.627898589
2019-03-05,0.0015511195512392937,0.0,0.0015511195512392937,11129928.247380544,0.00377992336595907,12787343.792216389
2019-03-06,-0.004638088864132569,0.0,-0.004638088864132569,11078306.651117774,-0.00687392057954409,12699444.606565367
2019-03-07,-0.004822911650020139,0.0,-0.004822911650020139,11024876.9569076,-0.0052192446168663805,12633163.098665357
2019-03-08,0.00595099696093539,0.0,0.00595099696093539,11090485.966172844,0.008037767616996727,12734705.527920047
2019-03-11,-0.0024918601543287575,0.009189301560937918,-0.0025056441066701645,11062697.155371595,-0.006774238943152444,12648437.589803232
2019-03-12,0.018080010543574908,0.0,0.018080010543574908,11262710.83658109,0.02718268278003426,12992256.056469915
2019-03-13,-0.0038023483750977806,0.0,-0.0038023483750977806,11219886.086332422,-0.006412825342321593,12908938.987577055
2019-03-14,0.001240029628393424,0.0,0.001240029628393424,11233799.077506674,-0.0004927752919779097,12902577.781398326
2019-03-15,0.008375601118530243,0.0,0.008375601118530243,11327888.897625584,0.011823990964926034,13055137.744509835
2019-03-18,0.00019180881636546982,0.0179145711387478,0.00016493695965734813,11329757.285179693,-3.6329445285720986e-05,13054663.458597448
2019-03-19,-0.01247681288688535,0.0,-0.01247681288688535,11188398.023478681,-0.018633560141652593,12811408.601912636
2019-03-20,0.009492016563838773,0.0,0.009492016563838773,11294598.482840361,0.015208233469654185,13006247.49500566
2019-03-21,-0.0017052197786045036,0.0,-0.0017052197786045036,11275338.710116025,-0.006244493808540763,12925030.063050749
2019-03-22,-0.011455836269247925,0.0,-0.011455836269247925,11146170.275972622,-0.01634680260050676,12713747.148004442
2019-03-25,0.010671497078072545,0.005045925343157001,0.01066392819005781,11265032.235389752,0.0165066049658928,12923607.949812798
2019-03-26,0.0025348764807536523,0.0,0.0025348764807536523,11293587.700658172,0.00328853873244368,12966107.735118674
2019-03-27,-0.002744454286761083,0.0,-0.002744454286761083,11262592.96548019,-0.0025069912095016743,12933601.81700528
2019-03-28,0.0027566464505446985,0.0,0.0027566464505446985,11293639.95240241,0.004834059163708426,12996123.61338853
2019-03-29,0.00696167307456791,0.0,0.00696167307456791,11372262.581572914,0.012662189332266881,13160682.9911668
2019-04-01,0.007364593416440135,0.004510489045019391,0.007357827682872606,11455937.730012506,0.007583038446368573,13260480.956269288
2019-04-02,-0.013372244377350191,0.0,-0.013372244377350191,11302746.131115073,-0.021482498142295928,12975612.698760284
2019-04-03,0.009434987779098701,0.0,0.009434987779098701,11409387.402732398,0.015555749353917635,13177458.07761571
2019-04-04,-0.004195375038273662,0.0,-0.004195375038273662,11361520.74362098,-0.008760744897059901,13062013.729006017
2019-04-05,-8.94958350668505e-05,0.0,-8.94958350668505e-05,11360503.9348344,-0.0030672154951254193,13021949.718098868
2019-04-08,0.0023356098125105005,0.006675176363687335,0.0023255970479649697,11386923.889248645,0.006126772576707973,13101732.242526988
2019-04-09,-0.0015084863867359662,0.0,-0.0015084863867359662,11369746.869574916,-0.0014182033759431167,13083151.32162993
2019-04-10,0.002266795719330859,0.0,0.002266795719330859,11395519.763108741,0.0019466179555729045,13108619.218908094
2019-04-11,-0.00531989892799946,0.0,-0.00531989892799946,11334896.749736981,-0.009995292805565359,12977594.731538447
2019-04-12,0.005579470759419709,0.0,0.005579470759419709,11398139.47471318,0.010975047370401357,13120024.448470952
2019-04-15,-0.004448946990022249,0.0038312674615779696,-0.004454693891214616,11347364.252423964,-0.006521326594852116,13034464.48411003
2019-04-16,0.00196683254433866,0.0,0.00196683254433866,11369682.617728096,0.001981727912957498,13060295.246208642
2019-04-17,0.002596438202367128,0.0,0.002596438202367128,11399203.296025556,0.005829179383009397,13136426.049993856
2019-04-18,-0.0002712978450904462,0.0,-0.0002712978450904462,11396110.716735594,-0.0039769391385336755,13084183.283095183
2019-04-22,-0.0013346761502142656,0.0,-0.0013346761502142656,11380900.599556765,-0.0033435222168881175,13040436.02559832
2019-04-23,0.0032800738164483986,0.004939723458474909,0.003272664231260686,11418146.465868466,0.0032333531247516036,13082600.360169811
2019-04-24,-0.001064806687816252,0.0,-0.001064806687816252,11405988.347149143,0.0010792851455810547,13096720.216404114
2019-04-25,0.0038771383359370378,0.0,0.0038771383359370378,11450210.941829126,0.001259619085658326,13113217.095148224
2019-04-26,0.003276533979741665,0.0,0.003276533979741665,11487727.94705524,0.0070328506328511285,13205440.392294552
2019-04-29,-0.0007944947119690597,0.0,-0.0007944947119690597,11478601.007948766,-0.0006900552648155146,13196327.908627642
2019-04-30,0.000921368251480078,0.002858407345246372,0.0009170806404622084,11489127.810712745,0.003087062946858199,13237065.80354896
2019-05-01,-0.006408828711690229,0.0,-0.006408828711690229,11415495.95852717,-0.016990598562867065,13012160.132330604
2019-05-02,-0.0006389226535924432,0.0,-0.0006389226535924432,11408202.339557273,-0.0011955114665719968,12996603.94568753
2019-05-03,0.009267075096834651,0.0,0.009267075096834651,11513923.007357836,0.01431461556633462,13182645.334837954
2019-05-06,-0.007344076393983083,0.0,-0.007344076393983083,11429363.87719736,-0.00803053446035009,13076781.647197966
2019-05-07,-0.009374019823239165,0.0045309098756100815,-0.00938081618805258,11322147.115519006,-0.014499485970860246,12887175.035160417
2019-05-08,0.003249378199193956,0.0,0.003249378199193956,11358937.05352424,0.004331563641170466,12942996.653980117
2019-05-09,-0.002407213349573888,0.0,-0.002407213349573888,11331593.668612028,-0.003153536930742706,12902180.436037311
2019-05-10,0.0006105628190965534,0.0,0.0006105628190965534,11338512.318387194,0.0015316852151532221,12921942.515054429
2019-05-13,-0.015750993273290822,0.0,-0.015750993273290822,11159919.48713115,-0.02192049817394708,12638687.09774933
2019-05-14,0.010493538956368037,0.0013051072419133557,0.010491581295505167,11277004.68968168,0.014296059115810444,12819370.515644982
2019-05-15,0.003912951139872423,0.0,0.003912951139872423,11321131.058036515,0.005701557878221764,12892460.898602303
2019-05-16,0.0011224364844766043,0.0,0.0011224364844766043,11333838.308581596,0.0006789182111438644,12901213.825092826
2019-05-17,-0.0035976778970139315,0.0,-0.0035976778970139315,11293062.809010483,-0.0045762952268889375,12842174.061843978
2019-05-20,-0.004033719939195465,0.0,-0.004033719939195465,11247509.756383192,-0.003302334805325314,12799764.903463507
2019-05-21,0.002650723537418095,0.0009492458638542561,0.0026492996686223137,11277307.780253602,0.0013533393160889639,12817087.32854406
2019-05-22,-0.003913145666881569,0.0,-0.003913145666881569,11233178.032179212,-0.008374976938229518,12709744.517752228
2019-05-23,-0.004897732015540741,0.0,-0.004897732015540741,11178160.936494738,-0.00373499373368199,12662273.701621724
2019-05-24,-0.0007858829833191361,0.0,-0.0007858829833191361,11169376.210029945,0.0004802868516823875,12668355.225193018
2019-05-28,-0.0043400593923854335,0.0,-0.0043400593923854335,11120900.453902518,-0.005593375906412135,12597496.352302553
2019-05-29,0.006589892349588341,0.0011444616752213864,0.0065881756570755085,11194166.89955768,0.008511261723895623,12704716.94082282
2019-05-30,-0.0004383755811113674,0.0,-0.0004383755811113674,11189259.650138028,-0.003130675229951707,12664942.59819264
2019-05-31,-0.001697813457880378,0.0,-0.001697813457880378,11170262.374520306,-0.0009691806748571618,12652667.980578296
2019-06-03,0.0008364790963685038,0.0,0.0008364790963685038,11179606.065497542,0.005030742055535265,12716320.289502917
2019-06-04,0.00645221794667492,0.0,0.00645221794667492,11251739.320390102,0.005366492183493776,12784562.322939336
2019-06-05,-0.008994851758995273,0.020276930210135748,-0.009025267154310476,11150189.36707292,-0.01796555607943355,12554880.551575558
2019-06-06,0.0007633665520382781,0.0,0.0007633665520382781,11158701.048684638,0.0017908918786378792,12577364.985192643
2019-06-07,0.0062733049168640625,0.0,0.0062733049168640625,11228702.982839167,0.004332600759579319,12631857.686280996
2019-06-10,0.006630050811281138,0.0,0.006630050811281138,11303149.854160175,0.011157665407032093,12772799.727813764
2019-06-11,0.011128115825036443,0.0,0.011128115825036443,11428932.614925014,0.01617198634361141,12979361.270581651
2019-06-12,-0.010489796590231424,0.013376898246102272,-0.010509861937600578,11308816.11104801,-0.01631504784575013,12767602.370444834
2019-06-13,0.004585164958349328,0.0,0.004585164958349328,11360668.898400802,0.006821379966035157,12854695.037468888
2019-06-14,-0.0048618852514105025,0.0,-0.0048618852514105025,11305434.62983751,-0.008213902154022866,12749107.830211317
2019-06-17,0.005338983806751769,0.0,0.005338983806751769,11365794.162254501,0.008961174182381005,12863354.806147797
2019-06-18,0.007902779546622541,0.0,0.007902779546622541,11455615.527891088,0.013788397357082371,13040719.853560096
2019-06-19,-0.0016419593840303346,0.009566170315786717,-0.0016563086395040146,11436641.492921405,-0.004696148474841943,12979478.69690896
2019-06-20,0.002827190818455661,0.0,0.002827190818455661,11468975.060744159,0.004241747476466329,13034534.367917422
2019-06-21,-0.00660946523322994,0.0,-0.00660946523322994,11393171.268819392,-0.012144568378463848,12876235.574004812
2019-06-24,0.0028447566075564218,0.0,0.0028447566075564218,11425582.068067389,0.005319875152632036,12944735.539694397
2019-06-25,-0.007881903593945657,0.0,-0.007881903593945657,11335526.731702166,-0.007385853750014037,12849127.616165606
2019-06-26,0.002262036771916693,0.0017499743039730258,0.0022594118104607335,11361138.354677567,0.000948324325561556,12861312.75644626
2019-06-27,-0.0018483050048094323,0.0,-0.0018483050048094323,11340139.505796283,-0.00266833136051845,12826994.512280798
2019-06-28,0.0026885856862336396,0.0,0.0026885856862336396,11370628.442551458,0.0029149108467094284,12864384.057715328
2019-07-01,0.00042667815756660397,0.0,0.00042667815756660397,11375480.0413457,-0.0038075253781468476,12815402.588941349
2019-07-02,0.0017443901126050249,0.0,0.0017443901126050249,11395323.31625596,0.0009390234926702326,12827436.553040393
2019-07-03,0.0023537278411804446,0.00015690296582843987,0.002353492486731702,11422142.124064647,0.0036205104747846772,12873878.42144531
2019-07-05,-0.0022749817514677553,0.0,-0.0022749817514677553,11396156.959169727,-0.004383403628019877,12817447.01606606
2019-07-08,0.0012656783569875594,0.0,0.0012656783569875594,11410580.828385781,0.0031035001565559495,12857225.96488707
2019-07-09,0.0029543918228028044,0.0,0.0029543918228028044,11444292.155078596,0.001342819473426382,12874490.898286963
2019-07-10,0.0065665652749838125,0.0,0.0065665652749838125,11519441.846540904,0.013240947325998986,13044961.354120232
2019-07-11,-0.0003380327887035612,0.006199457618829865,-0.000347331975131806,11515440.77605193,-0.001207196224080198,13029213.526030269
2019-07-12,-0.0026087544456506826,0.0,-0.0026087544456506826,11485399.818733776,-0.004096917645827147,12975833.911224224
2019-07-15,0.0008424745426422889,0.0,0.0008424745426422889,11495075.975693127,0.0019439103910430244,13001057.7695967
2019-07-16,-0.0035068539154298655,0.0,-0.0035068539154298655,11454764.423499605,-0.005083109778301542,12934971.965719799
2019-07-17,-0.0003049035507277869,0.0,-0.0003049035507277869,11451271.825154128,0.0015692038952714203,12955269.574113635
2019-07-18,0.000814411080547975,0.014832718866595554,0.0007921620022480816,11460343.08757143,0.0017637502464025621,12978119.434017189
2019-07-19,-0.0031821356956292647,0.0,-0.0031821356956292647,11423874.72074831,-0.0013292795327563217,12960867.885479882
2019-07-22,0.004517945044507279,0.0,0.004517945044507279,11475487.158931987,0.004236806786627611,13015780.578497669
2019-07-23,0.0005732029208402668,0.0,0.0005732029208402668,11482064.94168955,-0.001014273479140715,13002579.017446583
2019-07-24,0.0031901118665515955,0.0,0.0031901118665515955,11518694.013312552,0.004897658245144898,13066261.20577953
2019-07-25,-0.004193568665651564,0.14215978866440362,-0.004406808348648169,11467933.336369162,-0.004961335589058202,13001435.099043366
2019-07-26,0.0065487659930575925,0.0,0.0065487659930575925,11543034.148213029,0.010291742058646736,13135242.515474956
2019-07-29,-0.0024208695336012716,0.0,-0.0024208695336012716,11515089.968518302,-0.0019222794144962414,13109992.909183044
2019-07-30,-0.0016046430596244016,0.0,-0.0016046430596244016,11496612.359319368,-0.005055376763816887,13043716.955656154
2019-07-31,-0.0028909064195437647,0.0,-0.0028909064195437647,11463376.728846805,-0.004722884291767903,12982112.98974002
2019-08-01,-0.001801180332372406,0.0007128471739594189,-0.001802249603133345,11442716.862686673,-0.003802685929521376,12932746.091338478
2019-08-02,-0.006392593502834198,0.0,-0.006392593502834198,11369568.22521549,-0.012592354723092457,12769892.365012657
2019-08-05,-0.00945946584880886,0.0,-0.00945946584880886,11262018.182873363,-0.013798832359197,12593682.761022858
2019-08-06,0.008936990435476223,0.0,0.008936990435476223,11362666.73165786,0.016826000513756156,12805584.07362991
2019-08-07,-0.0006709362116431109,0.0,-0.0006709362116431109,11355043.107086757,-0.0013101855228491721,12788806.382765012
2019-08-08,0.008530734109162646,0.0015584504918054408,0.008528396433424937,11451883.41622262,0.01367650416711672,12963712.546551347
2019-08-09,-0.004306920265659986,0.0,-0.004306920265659986,11402561.067457315,-0.008734596849552512,12850479.743783737
2019-08-12,-0.007966816361520447,0.0,-0.007966816361520447,11311718.95738186,-0.012011532076196884,12696125.79414676
2019-08-13,0.011473073419249963,0.0,0.011473073419249963,11441499.139477823,0.0222626497100715,12978775.195376853
2019-08-14,-0.017497040908734253,0.0,-0.017497040908734253,11241306.76097713,-0.03176301328172134,12566530.186465621
2019-08-15,0.0046037435676538575,0.08219592197159942,0.0044804496846964584,11291672.870309925,0.0086951247377973,12675797.733958233
2019-08-16,0.0046868132032585235,0.0,0.0046868132032585235,11344594.83180537,0.005990762343636791,12751735.425698387
2019-08-19,-0.000757333367141984,0.0,-0.000757333367141984,11336003.191602537,0.0009291028232752851,12763583.09908406
2019-08-20,0.001430794806921885,0.0,0.001430794806921885,11352222.686100332,0.0008339266824231583,12774226.991593711
2019-08-21,-0.0015472715900242571,0.0,-0.0015472715900242571,11334657.714454502,-0.0020219349228892238,12748398.335926494
2019-08-22,-0.0035530134714980652,0.0013642141956677456,-0.003555059792791567,11294362.328548789,-0.004668556716376903,12688881.715252256
2019-08-23,-0.009829925214093828,0.0,-0.009829925214093828,11183339.591518275,-0.014757887006130531,12501620.632664407
2019-08-26,-0.009036894288181312,0.0,-0.009036894288181312,11082276.933840891,-0.012928352596808612,12339995.273093784
2019-08-27,0.014953241965824562,0.0,0.014953241965824562,11247992.90236489,0.02514633965699513,12650300.985596715
2019-08-28,-0.0005113657035445925,0.0,-0.0005113657035445925,11242241.064560907,0.002768731468465846,12685326.2720211
2019-08-29,0.006625579069323933,0.009684868947616304,0.006611051765902509,11316564.102203475,0.009583059148203765,12806890.50400014
2019-08-30,0.004419409402301708,0.0,0.004419409402301708,11366576.631998504,0.0008767448211207899,12818118.878924185
2019-09-03,-0.0037046505211323797,0.0,-0.0037046505211323797,11324467.43795528,-0.004949553621361735,12754674.912207961
2019-09-04,0.005063466680236791,0.0,0.005063466680236791,11381808.501498794,0.012889590295143805,12919077.446174072
2019-09-05,0.009627018153277317,0.0,0.009627018153277317,11491381.378559848,0.01528871377111498,13116593.523435496
2019-09-06,-0.0033660134285040384,0.06660928484000646,-0.003465927355764048,11451553.08548438,-0.0089015903815578,12999834.980688479
2019-09-09,-0.0007575369373289137,0.0,-0.0007575369373289137,11442878.111032343,-0.002401125352363997,12968620.747339798
2019-09-10,0.001560978067655333,0.0,0.001560978067655333,11460740.192794517,0.0026189545564332616,13002584.9757367
2019-09-11,0.0024693020529573803,0.0,0.0024693020529573803,11489040.222080994,0.0022321935815433295,13031609.262463009
2019-09-12,0.007376623806027418,0.0,0.007376623806027418,11573790.549691603,0.013784142365795126,13211238.819792215
2019-09-13,-0.0010990277892265533,0.2489734010202483,-0.0014724878907569259,11556748.283257026,0.0005795968705106119,13218896.012467736
2019-09-16,-0.003871738435653218,0.0,-0.003871738435653218,11512003.57673757,-0.010375358961352565,13081745.22126559
2019-09-17,0.0029717899733240974,0.0,0.0029717899733240974,11546214.833539791,0.0029295297651859894,13120068.583271867
2019-09-18,0.0031296646668747866,0.0,0.0031296646668747866,11582350.614140466,0.0046857822124446,13181546.367265416
2019-09-19,0.0005646284425695808,0.0,0.0005646284425695808,11588890.338729024,0.0002880621816881201,13185343.472269993
2019-09-20,-0.003689537020379423,0.14350559402974533,-0.003904795411424041,11543638.092910858,-0.005344283559853235,13114877.257920122
2019-09-23,-0.00043988484952823436,0.0,-0.00043988484952823436,11538560.221405348,0.0006315180268035236,13123159.539327813
2019-09-24,-0.0011546666832804046,0.0,-0.0011546666832804046,11525237.030344667,-0.0017581838563488716,13100086.612081476
2019-09-25,0.0021059069700004075,0.0,0.0021059069700004075,11549508.107337777,0.004899923134212924,13164276.029532207
2019-09-26,0.001187581774286689,0.0,0.001187581774286689,11563224.092668027,0.001256672475311671,13180819.212875925
2019-09-27,-0.0005397709278800345,0.009729206850182028,-0.0005543647381553075,11556813.848971665,0.0010729206001100387,13194961.185335748
2019-09-30,-0.00011011552915060575,0.0,-0.00011011552915060575,11555541.26429939,-0.0026424228635448356,13160094.518216027
2019-10-01,-0.0009212446240400516,0.0,-0.0009212446240400516,11544895.784031784,-0.001599575902295769,13139043.948152756
2019-10-02,-0.0028367434100145493,0.0,-0.0028367434100145493,11512145.876997126,-0.005062090664925389,13072532.916436767
2019-10-03,0.0006878956521426384,0.0,0.0006878956521426384,11520065.032092743,-0.000747262442539831,13062764.303559449
2019-10-04,0.0002084745607115345,0.357350125412646,-0.00032755062740743446,11516291.627563706,-0.0009919630722846518,13049806.523748359
2019-10-07,-0.00044450536938993123,0.0,-0.00044450536938993123,11511172.574099796,-0.00443327233107369,12991953.17756076
2019-10-08,-0.000690497824367848,0.0,-0.000690497824367848,11503224.134481456,-0.005113172732351278,12925523.076833272
2019-10-09,0.0050014334654932616,0.0,0.0050014334654932616,11560756.744628722,0.01333317327715797,13097861.315714594
2019-10-10,0.005342895495434929,0.0,0.005342895495434929,11622524.659763418,0.009506531332929512,13222376.5447068
2019-10-11,0.0013110377582213621,0.2151368973714731,0.0009883324121641524,11634011.57759584,0.0075331550400699054,13321982.75721626
2019-10-14,-0.002585572055109611,0.0,-0.002585572055109611,11603931.002371987,-0.011321519986212414,13171157.663174458
2019-10-15,0.002783581457140847,0.0,0.002783581457140847,11636231.489540132,0.007274955590496757,13266977.250249483
2019-10-16,-0.0005977000096857154,0.0,-0.0005977000096857154,11629276.513866128,-0.0027319373246282195,13230732.699914534
2019-10-17,0.001219664903563734,0.0,0.001219664903563734,11643460.334283931,0.007788442045063081,13333779.49476154
2019-10-18,-0.0023612566769929044,0.14449247266754378,-0.00257799538599422,11613443.547265138,-0.005317795355660659,13262873.184090894
2019-10-21,0.002425020021577514,0.0,0.002425020021577514,11641606.380386716,-0.0128406346155443,13092569.475581681
2019-10-22,0.005450737147743027,0.0,0.005450737147743027,11705061.716743693,0.013119181787025112,13264333.274591094
2019-10-23,0.0006909492928310116,0.0,0.0006909492928310116,11713149.32085942,-0.0008040330030090969,13253668.31287541
2019-10-24,0.003776354195574516,0.0,0.003776354195574516,11757382.321440637,0.00941867810707624,13378500.34845234
2019-10-25,0.0020229390698870255,0.272544376070622,0.0016141225057810925,11776360.176854748,-0.0021648437837490262,13349537.98513711
2019-10-28,0.0044233665091447565,0.0,0.0044233665091447565,11828451.334060673,0.00989686524245703,13481656.563625071
2019-10-29,-0.00556412606476279,0.0,-0.00556412606476279,11762636.339687048,-0.012350184161896404,13315155.622256862
2019-10-30,-0.0018444682691885906,0.0,-0.0018444682691885906,11740940.530196488,-0.004586919885414343,13254080.070155745
2019-10-31,0.0045915494186856585,0.0,0.0045915494186856585,11794849.638862735,0.009332956516943968,13377779.823122602
2019-11-01,0.005692208843593711,0.10911442423389822,0.0055285372072428635,11860057.903945023,0.013589771950549244,13559580.800123498
2019-11-04,-0.0006741119234329486,0.0,-0.0006741119234329486,11852062.89749937,2.632249944505298e-05,13559937.722181585
2019-11-05,-0.006141476501284811,0.0,-0.006141476501284811,11779273.731722627,-0.005258022828557885,13488639.260084532
2019-11-06,-0.001432783753249155,0.0,-0.001432783753249155,11762396.579694739,-0.0020487382595621435,13461004.568762964
2019-11-07,-0.0007704859036997836,0.0,-0.0007704859036997836,11753333.818936357,-0.00021569122765489066,13458101.148162061
2019-11-08,-0.00036496311177424984,0.0010422255978497664,-0.0003665264501710245,11749025.911214028,-0.0012303578482389386,13441542.867792027
2019-11-11,-0.0030422935844011327,0.0,-0.0030422935844011327,11713281.925061379,-0.00375585435147282,13391058.390521523
2019-11-12,-0.0028639135075269858,0.0,-0.0028639135075269858,11679736.098738723,0.0011658516844806456,13406670.37850309
2019-11-13,0.008270606655748504,0.0,0.008270606655748504,11776334.601854337,0.016633140507384913,13629665.410644926
2019-11-14,0.003401124369741683,0.0,0.003401124369741683,11816387.380454935,0.008987720772772856,13752165.037582126
2019-11-15,0.0319170776280857,0.0032296690684252005,0.03191223312448306,12193474.689229213,0.04564895037274065,14379936.93690045
2019-11-18,-0.017015903214593883,0.0,-0.017015903214593883,11985991.704067688,-0.03353785185428902,13897664.742236665
2019-11-19,-0.0011882523639532001,0.0,-0.0011882523639532001,11971749.321091007,0.0018456605238422186,13923315.113425003
2019-11-20,0.00642099427237325,0.0,0.00642099427237325,12048619.854912022,0.011643887201052094,14085436.624070426
2019-11-21,-0.003268622625890758,0.0,-0.003268622625890758,12009237.463443499,-0.004526521461756683,14021678.592893358
2019-11-22,0.0004094707717473366,0.02795956085079222,0.00036753143047114824,12013651.235667307,0.003464566952871495,14070257.637170082
2019-11-25,0.0031450993646197902,0.0,0.0031450993646197902,12051435.362535367,0.007761003317943138,14179456.953376474
2019-11-26,0.010904296117903224,0.0,0.010904296117903224,12182847.782374224,0.028406614549697305,14582247.321575066
2019-11-27,-0.019385370360937102,0.0,-0.019385370360937102,11946678.766061978,-0.035688028752633126,14061835.659884688
2019-11-29,0.012150221082202893,0.0,0.012150221082202893,12091833.55426769,0.02360631845899068,14393783.830589917
2019-12-02,0.01565274798457584,0.014214060936027034,0.015631426893171797,12280846.166475628,0.030278011780201997,14829598.9869742
2019-12-03,-0.027823345005041664,0.0,-0.027823345005041664,11939151.946631933,-0.06065234066052925,13930149.0973572
2019-12-04,0.009173300170724515,0.0,0.009173300170724515,12048673.371222278,0.014853209503227084,14137056.520311436
2019-12-05,0.00057465552001101,0.0,0.00057465552001101,12055597.20788386,-0.005299290978753734,14062140.144227218
2019-12-06,0.0008331283029461594,0.0,0.0008331283029461594,12065641.067126667,0.008560596738940484,14182520.455288412
2019-12-09,-0.002911355879132198,0.010445669367420007,-0.0029270243831833282,12030324.641524447,-0.006147618905066798,14095331.724415984
2019-12-10,-0.0005625321687864578,0.0,-0.0005625321687864578,12023557.196912646,0.0004287386019192984,14101374.9372331
2019-12-11,0.005559592783292155,0.0,0.005559592783292155,12090403.278734101,0.010714969434253119,14252470.738666495
2019-12-12,-0.001144290899631732,0.0,-0.001144290899631732,12076568.34028937,-0.0031981198664218224,14206889.628851572
2019-12-13,0.0022893997330035824,0.0,0.0022893997330035824,12104216.432623226,-0.0002813094899729914,14202893.095975976
2019-12-16,0.0002771201374385532,0.0002151315652590302,0.00027679744009066466,12107566.848746078,0.001701607042346909,14227060.83888979
2019-12-17,-0.003394440212460205,0.0,-0.003394440212460205,12066468.436959645,-0.0059610418536425016,14142252.73377485
2019-12-18,-0.0032018420092523527,0.0,-0.0032018420092523527,12027833.511414872,-0.00552128781381268,14064169.286096
2019-12-19,-0.0017356686380523554,0.0,-0.0017356686380523554,12006957.178005395,-0.003296228375475241,14017810.572217682
2019-12-20,0.0036249179433562938,0.0,0.0036249179433562938,12050481.412525058,0.0042664477989832975,14077616.829280084
2019-12-23,-0.0005899317691133756,0.3567579142955176,-0.001125068640556652,12036923.793784216,0.001209573043823686,14094644.735118061
2019-12-24,-0.0018950457973984699,0.0,-0.0018950457973984699,12014113.271935198,-0.0020612634518709983,14065591.959058456
2019-12-26,0.00422362073103111,0.0,0.00422362073103111,12064856.329815501,0.004702497124717353,14131735.364803378
2019-12-27,-0.008316709086385385,0.0,-0.008316709086385385,11964516.42955139,-0.009838049267855031,13992706.656044152
2019-12-30,-0.0028031371848859367,0.0,-0.0028031371848859367,11930978.248648535,-0.003256268687461028,13947142.64350725
2019-12-31,-0.016559631107198814,0.2112561474594391,-0.01687651532838797,11729624.911352556,-0.0192129655246,13679176.672730863
2020-01-02,0.0,0.0,0.0,11729624.911352556,0.02454515760950824,14014934.22013135
2020-01-03,0.0,0.2558087717283659,-0.00038371315759254886,11725124.099940445,0.0020669957340065936,14043903.029376743
2020-01-06,0.006097704642655129,0.0,0.006097704642655129,11796620.443600358,0.01856343358672117,14304606.09056093
2020-01-07,0.003613040765527751,0.0,0.003613040765527751,11839242.114158543,0.015763431555282925,14530095.769594768
2020-01-08,0.0001783737069399875,0.0,0.0001783737069399875,11841353.923661806,3.7787979884884614e-05,14530644.832561437
2020-01-09,-0.0029872848409230037,0.0,-0.0029872848409230037,11805980.426589645,-0.013952721637967756,14327902.789992532
2020-01-10,0.0035270965648852713,0.16518568732213057,0.0032793180339020754,11844695.991110457,0.016504101314653873,14564371.94926508
2020-01-13,0.0022031694943943176,0.0,0.0022031694943943176,11870791.863988446,0.013676033723096781,14763554.791198954
2020-01-14,0.0004327678048379941,0.0,0.0004327678048379941,11875929.160525111,-0.0006465383075348829,14754009.587471053
2020-01-15,-0.0007470292418146055,0.0,-0.0007470292418146055,11867057.49416848,-0.01119104963346491,14588896.733885046
2020-01-16,0.00019026990728209688,0.0,0.00019026990728209688,11869315.438097605,0.008804705306209826,14717347.67036963
2020-01-17,0.0002613921789878067,0.09062308440623539,0.00012545755237845365,11870804.533360874,0.0037473292065099526,14772498.41713717
2020-01-21,0.0,0.0,0.0,11870804.533360874,-0.02545674705700256,14396438.661532138
2020-01-22,0.0,0.0,0.0,11870804.533360874,0.0030669481350426462,14440591.792236382
2020-01-23,0.0,0.0,0.0,11870804.533360874,-0.010809734878908694,14284492.823467761
2020-01-24,0.0,0.0,0.0,11870804.533360874,3.1539716338291335e-05,14284943.352319447
2020-01-27,0.0,0.05589002681332681,-8.383504021999022e-05,11869809.343985375,-0.02540090788933371,13922092.822022831
2020-01-28,0.0012048777683365368,0.0,0.0012048777683365368,11884111.013378335,0.017692969702373728,14168415.988516517
2020-01-29,-0.0010518030382616766,0.0,-0.0010518030382616766,11871611.269307425,-0.00872526574243333,14044792.793867366
2020-01-30,0.0006888967776052421,0.0,0.0006888967776052421,11879789.584055834,0.00813427127658619,14159036.948476126
2020-01-31,2.5738690193350233e-05,0.0,2.5738690193350233e-05,11880095.354279501,-0.005386839961787904,14082764.482421644
2020-02-03,0.0009786748038700102,0.13865215213789592,0.0007706965756631663,11889251.303087596,0.011489585864595496,14244569.614153303
