final_capital_clp,max_drawdown
21302252.56196091,-0.09402804931230324
28403084.164805446,-0.12727844541353128
20310332.848915495,-0.09087005839839313
22462223.643418305,-0.10075100814303717
27894513.663068835,-0.08901811751615674
25221746.43374285,-0.08435833096097589
23882564.04918971,-0.09662467024385213
21171388.76577577,-0.10232922445303283
29895337.457858585,-0.07403310380580364
18965707.211886685,-0.0940915104013551
20937148.569197,-0.07697670401704038
33612714.563763306,-0.03374640239378712
33932123.921635695,-0.16259179422289305
27224841.322629217,-0.057450783562306706
24572641.91780573,-0.09724308479918164
20314527.23908774,-0.0762147266977996
25535904.242624335,-0.14758578001538614
24366122.937580347,-0.10081225438260222
23918517.369063754,-0.10121577137528015
27303035.512358233,-0.0719870250323591
31105491.045534506,-0.0701236117723627
35199041.57524867,-0.06314619003779165
32871514.702059325,-0.1014776172750319
18189166.80682118,-0.14562588114163666
25536756.75770335,-0.09116930653806943
25287749.125206936,-0.07307410418206572
24962538.96777023,-0.11674449736885495
36574548.701567315,-0.139555493038807
22090026.62856736,-0.07506376925124714
28132815.031860035,-0.07094096071592981
22815576.694974463,-0.08067434079271196
33538749.653754506,-0.05740342381940111
42063914.891485006,-0.05576413719605422
26932537.932547066,-0.09191318351448241
22458250.0171557,-0.11250808025335024
38507407.82237696,-0.06291471090343215
23416691.133324917,-0.09354340060911936
18406196.373898078,-0.13772553740710602
24821532.423767615,-0.11548514118896691
27304917.921555404,-0.06356553068913551
22102532.370779734,-0.07697461936277394
18378100.92022704,-0.10514452780941375
32339241.233273793,-0.0656320146892665
23465409.31823267,-0.09166606946804057
31113965.818524554,-0.08635522366355164
31345245.32636043,-0.09280738300972102
29060557.573142946,-0.09574471239016391
31285807.300839078,-0.050444510273540355
25515520.01110809,-0.07185545511564084
33372823.73617104,-0.05982860938327683
18958472.65736427,-0.16311430759869194
34978357.43171012,-0.06356553068913562
28749233.874982964,-0.08424321860647299
29772142.49825197,-0.0490766131754693
36463271.96725226,-0.09622460151906065
23681445.967916764,-0.0829853298947375
20827298.473112132,-0.09696766703146376
24053760.884331778,-0.07442244343456028
25522599.232077755,-0.09574471239016391
29603209.24312609,-0.0490766131754693
33884498.85231881,-0.05726434669320757
33287750.239923004,-0.10483457380348238
18342989.05165848,-0.08760118615058599
33720928.24343881,-0.064784721792704
23167504.192105923,-0.10467935618130464
18169417.501402695,-0.10029590041537795
15304442.869922174,-0.17264871490058598
26226788.126461644,-0.11391343187075265
24196706.45257863,-0.12515172516536666
17133002.00038173,-0.14174176110091496
20203807.786001254,-0.08142448766081034
22786065.46049428,-0.07347024198117635
20863529.227562662,-0.13247047121230904
22922966.855470195,-0.06356553068913562
39903749.83731546,-0.05402486269244078
13082323.403971266,-0.16170470108382085
20148050.488490324,-0.06503470240843756
28385435.191887468,-0.08425829734441481
32913230.475891106,-0.059422641541919674
26141183.03912044,-0.07632909169112012
27142134.12124071,-0.0760854294574701
29637352.919695225,-0.1599647829009182
23428568.4386396,-0.11205388625061152
26209372.280765586,-0.06558728779632961
22008430.668020796,-0.13027303070484686
32803366.067509256,-0.07185692423945855
29396135.61303301,-0.07043579420450996
24964066.031392623,-0.11354285226479444
27652619.661609955,-0.1328387681659856
22662922.52082702,-0.07315355858591621
31248413.945603706,-0.04764075126911327
25379709.707610045,-0.07920474777304831
21621727.544441,-0.0956347703045376
21776001.54755754,-0.14590706257426878
23645547.049332384,-0.14785585829523928
49796854.108789794,-0.0450473412816772
29631970.44548127,-0.07797673601164934
23826290.566912126,-0.14515769981798943
25521863.806466445,-0.09010703280725829
23575159.401985824,-0.1316542763685411
27596561.98335588,-0.06356553068913551
23385211.791132785,-0.07956190557317722
23730394.971945364,-0.07365277196431208
23958920.39925252,-0.1357639875373654
24470533.53054119,-0.13352865249813373
15597298.078111108,-0.16462967717339905
30292506.062371604,-0.09428472302988933
28104619.560359247,-0.053613587216157055
22321542.055389617,-0.13979393511508698
30600678.604047596,-0.10679055740886134
