name,total_return,cagr,sharpe,max_drawdown,ann_vol,utility
MFP3_v17_META_ENSEMBLE,1.5715136344625287,0.1023302918461666,0.7725576558547885,-0.17970104896473893,0.13862204778562395,1.2057817460895932
BENCHMARK_30_30_30_CLP,3.2009858157432127,0.15957765735916185,0.769812517754977,-0.23058349857078597,0.22547136005225948,1.7402782791940905
